date,close_price,miners_revenue,difficulty,hash_rate,median_confirmation_time,avg_block_size,n_unique_addresses,n_transactions_per_block,n_transactions,cost_per_transaction_percent
2025-01-18,104103.44,42811968.75008991,110451907374650.0,713777232.5710948,9.795833333333333,1.6774357538461533,548843.0,2774.353846153846,360666.0,0.7943554513410562
2025-01-19,104408.89,49783518.321237095,110451907374650.0,823589114.5051093,6.708333333333334,1.6902735333333343,581784.0,2590.06,388509.0,0.8494202618315223
2025-01-20,101217.01,52231151.07326733,110451907374650.0,834570302.6985108,6.854166666666667,1.9921583223684214,611603.0,2304.5460526315787,350291.0,0.46359856799405114
2025-01-21,102042.06,44179305.061924905,110451907374650.0,730249014.861197,7.9,1.8047244887218037,576234.0,2439.187969924812,324412.0,0.3151884146234986
2025-01-22,106158.27,49976591.427646,110451907374650.0,823589114.5051093,8.225,1.7599536599999999,563550.0,2882.46,432369.0,0.36807749224106284
2025-01-23,103637.06,45141421.668283015,110451907374650.0,746720797.1512991,8.133333333333333,1.6959639632352943,559393.0,2397.1323529411766,326010.0,0.3084617798577209
2025-01-24,103950.37,46593684.6521943,110451907374650.0,768683173.5381019,8.283333333333333,1.698197278571428,555324.0,2637.45,369243.0,0.38512945257568104
2025-01-25,104855.0,43120149.290072314,110451907374650.0,702796044.3776932,8.524999999999999,1.7152180859374997,511721.0,2648.34375,338988.0,1.1670477859013133
2025-01-26,104722.36,45984551.185417086,110451907374650.0,752211391.2479999,6.175,1.776783605839416,468657.0,2260.2262773722628,309651.0,1.652050876142789
2025-01-27,102592.63,49678699.31219695,108526595760699.28,841602268.6110247,6.616666666666667,1.7796417756410254,536813.0,2128.858974358974,332102.0,0.41552012694231816
2025-01-28,102102.01,48495894.35196659,108105433845147.44,795344639.2008113,6.116666666666667,1.9123466959459459,526610.0,2067.25,305953.0,0.6035711981697593
2025-01-29,101322.82,50806098.81323439,108105433845147.45,832962291.0549035,5.35,1.7883141612903222,536882.0,2292.4645161290323,355332.0,0.8339332591166507
2025-01-30,103704.56,48159480.94685502,108105433845147.42,779222788.4062003,6.683333333333334,1.7439475379310347,563297.0,2311.268965517241,335134.0,0.6507643183632636
2025-01-31,104743.97,41215377.12005181,108105433845147.33,671743783.1087936,7.366666666666666,1.7345627839999993,573440.0,2629.472,328684.0,0.36793947772477575
2025-02-01,102406.47,59813383.882176995,108105433845147.55,988806848.7361435,4.441666666666666,1.8756956847826083,547939.0,1942.6032608695652,357439.0,1.9850138147472995
2025-02-02,100627.27,53478549.88510187,108105433845147.52,918945495.2928294,5.766666666666667,1.6779790877192988,493629.0,2241.2748538011697,383258.0,1.1217751949984125
2025-02-03,97675.85,46785079.346051134,108105433845147.45,822214390.5251629,7.583333333333333,1.689621862745099,594369.0,2356.1045751633987,360484.0,0.25976996320112883
2025-02-04,101414.76,41194953.77868615,108105433845147.36,703987484.6980155,8.033333333333333,1.840725908396947,533329.0,2355.8702290076335,308619.0,0.41307203265699105
2025-02-05,97877.42,44475327.26978206,108105433845147.42,773848838.1413299,8.270833333333334,1.9081175694444446,549668.0,2646.7083333333335,381126.0,0.308134503142877
2025-02-06,96607.66,44757606.39731677,108105433845147.42,779222788.4062003,8.083333333333334,1.7654181517241379,556046.0,2953.9724137931034,428326.0,0.44659875754957995
2025-02-07,96564.45,56217352.926798366,108105433845147.52,929693395.8225701,7.033333333333333,1.7348832023121383,547121.0,2880.8901734104047,498394.0,0.6459151716114886
2025-02-08,96540.7,48611951.116211586,108105433845147.47,859832042.3792553,6.383333333333333,1.7985652999999993,495840.0,2932.1125,469138.0,1.403343356614162
2025-02-09,96486.54,43517930.313924514,111878185464323.42,795293751.4100475,7.45,1.8484050769230782,458209.0,2695.244755244755,385420.0,1.5044962819710828
2025-02-10,96487.05,43320703.27320515,114167270716408.0,788864727.616627,8.4,1.6840576115107921,506614.0,2586.4892086330933,359522.0,0.5828458197939832
2025-02-11,97461.49,38861640.370031185,114167270716408.0,703735440.4637535,8.641666666666666,1.6674805241935486,527971.0,2721.8790322580644,337513.0,0.4100589629406915
2025-02-12,95752.0,40527088.43881252,114167270716408.0,754813012.7554775,9.0,1.689297165413533,524479.0,2906.308270676692,386539.0,0.6702076967639976
2025-02-13,97877.16,48803029.99107258,114167270716408.0,896695158.0102665,8.570833333333333,1.7881072405063287,554664.0,2404.46835443038,379906.0,0.7333527326299785
2025-02-14,96628.78,46640110.77105758,114167270716408.0,862643443.1491172,7.425,1.7718157763157887,555378.0,2276.3289473684213,346002.0,0.5528049845037023
2025-02-15,97494.79,49782602.46558018,114167270716408.0,908045729.6306497,5.241666666666667,1.8440339749999999,477805.0,1918.3125,306930.0,1.7565028639652647
2025-02-16,97593.62,46930841.28289941,114167270716408.0,856968157.3389257,6.133333333333334,1.4039354105960273,439616.0,1987.3576158940398,300091.0,1.97807801822042
2025-02-17,96176.21,41783251.277969725,114167270716408.0,777514155.996244,9.283333333333333,1.7308320364963508,481661.0,2434.058394160584,333466.0,0.7584776198285411
2025-02-18,95771.14,42231628.83348872,114167270716408.0,794540013.4268184,9.183333333333334,1.7863662214285705,505135.0,3019.35,422709.0,0.538387238788249
2025-02-19,95544.0,38342134.3854138,114167270716408.0,715086012.0841366,9.254166666666666,1.7234151349206352,504104.0,3560.0714285714284,448569.0,0.48060568011601107
2025-02-20,96642.79,40189160.098628856,114167270716408.0,737787155.324903,12.016666666666667,1.6944884307692305,528372.0,3695.8846153846152,480465.0,0.5223713058878999
2025-02-21,98331.0,40005010.99108212,114167270716408.0,732111869.5147113,9.383333333333333,1.7013886279069765,539520.0,3565.186046511628,459909.0,0.3415420910152248
2025-02-22,96111.11,42595344.10286018,114167270716408.0,788864727.616627,12.366666666666667,1.7502547697841715,481128.0,3970.136690647482,551849.0,0.4691155062913589
2025-02-23,96580.65,39879359.88534411,113609310651996.22,728533880.978175,12.183333333333334,1.7325820232558142,401327.0,4440.418604651163,572814.0,0.9584639016975608
2025-02-24,96274.79,40054809.07939585,110568428300952.64,714530229.8374169,12.1,1.7080594230769228,502390.0,3954.507692307692,514086.0,0.5312972484746464
2025-02-25,91538.39,42857483.777941674,110568428300952.58,807968798.3546175,11.066666666666666,1.621320761904762,593036.0,3381.3809523809523,497063.0,0.2155788908799275
2025-02-26,88664.31,44000914.86033099,110568428300952.53,862932662.1882651,7.7,1.4706002420382172,551544.0,2570.541401273885,403575.0,0.26385381433199456
2025-02-27,84115.7,40758550.697296485,110568428300952.56,824457957.5047117,7.408333333333333,1.6030395466666667,559897.0,2167.7466666666664,325162.0,0.31267608145751835
2025-02-28,84645.86,40709492.42352019,110568428300952.53,857436275.8049003,7.754166666666666,1.7122434679487166,639073.0,2475.5320512820513,386183.0,0.2890707263984108
2025-03-01,84379.79,38951051.77210351,110568428300952.58,791479639.2045234,6.8,1.7538490347222229,537837.0,2020.1041666666667,290895.0,0.877168511445843
2025-03-02,86025.07,35174001.36934307,110568428300952.67,692544684.3039575,8.491666666666667,1.760054301587302,502728.0,2102.4761904761904,264912.0,0.5836089296619239
2025-03-03,94255.51,43308113.80620068,110568428300952.56,824457957.5047117,7.958333333333334,1.7580227933333346,574113.0,2494.826666666667,374224.0,0.33163320326555196
2025-03-04,86081.79,39178869.15203415,110568428300952.58,802472411.9712528,6.858333333333333,1.7642802123287673,572405.0,2087.486301369863,304773.0,0.4161860603369168
2025-03-05,87226.39,38822717.06369649,110568428300952.62,736515775.3708757,7.8,1.7938404402985075,553079.0,2307.283582089552,309176.0,0.5164029812246691
2025-03-06,90608.57,49258687.207736224,110568428300952.5,934385685.1720064,5.583333333333333,1.697800470588235,582749.0,2178.5235294117647,370349.0,0.5836566604482104
2025-03-07,89920.13,39648582.37221587,110568428300952.6,780486866.4377937,7.025,1.555394605633804,575233.0,2208.3661971830984,313588.0,0.39206122843777963
2025-03-08,86745.52,37395283.79197848,110568428300952.61,753004934.5209701,7.166666666666667,1.6419529854014598,490884.0,2134.6788321167883,292451.0,1.4897075091526137
2025-03-09,86163.24,42556646.31233789,111085509723899.64,878012411.8108668,5.008333333333334,1.705446704402515,468931.0,1889.182389937107,300380.0,1.2930827148466095
2025-03-10,80669.31,39454820.13211145,112149504190348.52,858547242.188255,8.295833333333334,1.5978543246753247,561710.0,2897.5584415584417,446224.0,0.33820626685903526
2025-03-11,78557.72,35525727.06552882,112149504190348.58,769347528.7141508,8.458333333333332,1.5727364637681163,555242.0,2730.0,376740.0,0.33645696907697187
2025-03-12,82859.32,40530980.77892335,112149504190348.52,852972260.0961236,8.65,1.726359150326797,537118.0,2802.797385620915,428828.0,0.36044918841027435
2025-03-13,83703.69,42545126.21943221,112149504190348.5,886422152.6489124,10.216666666666667,1.6200962201257851,548028.0,3349.9245283018868,532638.0,0.36511273274078027
2025-03-14,81075.63,37405446.53126042,112149504190348.56,791647457.0826768,10.066666666666666,1.6494194859154925,558542.0,3092.8802816901407,439189.0,0.4864848038284265
2025-03-15,83982.58,35272290.97760472,112149504190348.61,735897636.1613616,11.266666666666666,1.6406870757575756,483792.0,3586.5757575757575,473428.0,1.7416374801510912
2025-03-16,84339.61,41508726.75968703,112149504190348.55,808372403.3590714,10.75,1.6477836965517243,440114.0,3249.0689655172414,471115.0,1.6866456405280272
2025-03-17,82581.85,37039423.93963551,112149504190348.58,780497492.8984137,9.275,1.6479607999999997,511394.0,2717.807142857143,380493.0,0.5323047798376672
2025-03-18,84040.57,37114004.517978825,112149504190348.56,791647457.0826768,8.633333333333333,1.6019828450704228,520296.0,2600.260563380282,369237.0,0.654173943313553
2025-03-19,82718.44,40407764.34030447,112149504190348.53,847397278.0039921,9.483333333333333,1.6076692697368422,523412.0,2905.6644736842104,441661.0,0.5517871963864613
2025-03-20,86867.58,38405639.297976285,112149504190348.56,791647457.0826768,7.633333333333333,1.61552697887324,538832.0,2380.0915492957747,337973.0,0.40967069487722285
2025-03-21,84174.28,38614236.487858675,112149504190348.55,808372403.3590714,7.35,1.6531231517241376,542213.0,2215.3793103448274,321230.0,0.5397519589414803
2025-03-22,84042.1,40336852.4258118,112149504190348.53,836247313.819729,8.041666666666668,1.6760423133333333,463442.0,2758.9266666666667,413839.0,1.7644581635022651
2025-03-23,83813.07,41846260.4654538,113035968276012.02,876571559.8921037,7.925,1.6527253269230766,426406.0,3421.50641025641,533755.0,2.33846621979524
2025-03-24,86057.08,42587257.93296199,113757508810854.0,870857131.0489082,10.65,1.6105560324675319,542968.0,3140.7337662337663,483673.0,0.5542257049375969
2025-03-25,87509.31,42414375.954737216,113757508810854.0,842582548.8719956,10.883333333333333,1.5333439395973156,537123.0,3395.026845637584,505859.0,0.4192543409575685
2025-03-26,87475.15,42937270.49430426,113757508810854.0,859547298.1781431,9.45,1.6199100394736845,551045.0,3388.6052631578946,515068.0,0.4442990452443524
2025-03-27,86907.02,40835198.15509742,113757508810854.0,836927632.4366131,10.216666666666667,1.626665175675675,546963.0,2955.9189189189187,437476.0,0.5425775698825352
2025-03-28,87187.77,42144592.72836342,113757508810854.0,870857131.0489082,8.458333333333332,1.5566065454545461,555512.0,2582.37012987013,397685.0,0.34979161247333695
2025-03-29,84362.88,37087849.85340748,113757508810854.0,797343217.3889353,6.816666666666666,1.6424288297872336,491096.0,2057.723404255319,290139.0,0.7284573920269448
2025-03-30,82612.14,35801263.66273607,113757508810854.0,774723551.6474054,6.833333333333333,1.5574983722627729,448720.0,2227.78102189781,305206.0,1.0999588047966868
2025-03-31,82338.19,39119908.76634413,113757508810854.0,836927632.4366131,7.4,1.4814420405405406,536233.0,2150.5337837837837,318279.0,0.39830165819680685
2025-04-01,82531.15,36330992.43618515,113757508810854.0,763413718.7766403,8.5,1.5721514814814819,577515.0,2639.4296296296297,356323.0,0.553998776704078
2025-04-02,85185.53,47226883.76620056,113757508810854.14,972645626.8857933,6.45,1.348659918604651,561041.0,2320.0872093023254,399055.0,0.49459942640636534
2025-04-03,82487.27,40851454.910893194,113757508810854.0,859547298.1781431,7.595833333333333,1.585139506578947,576015.0,2579.2302631578946,392043.0,0.34515431922973444
2025-04-04,83102.81,47375745.47185206,113757508810854.22,1017884958.3688537,6.270833333333334,1.4103609666666665,568203.0,2388.116666666667,429861.0,0.5395582598427873
2025-04-05,83842.01,43634314.67975655,116403947359503.08,948981343.907835,4.5375,1.1343801219512197,491185.0,1789.4756097560976,293474.0,1.1280529155479253
2025-04-06,83500.22,37385270.598243356,121507793131898.0,875826848.0097468,5.783333333333333,1.313209200000001,468285.0,1927.4137931034484,279475.0,0.860214785627658
2025-04-07,78372.2,36726339.728355154,121507793131898.0,875826848.0097468,6.95,1.4500031862068958,561612.0,2133.7034482758622,309387.0,0.2979816990009159
2025-04-08,79188.56,38266546.404310316,121507793131897.94,924148329.2792498,8.283333333333333,1.2999018235294117,560881.0,2378.901960784314,363972.0,0.48505218324924587
2025-04-09,76266.57,33000042.95873312,121507793131898.0,791264255.7881161,8.133333333333333,1.3897951374045805,553980.0,2422.2290076335876,317312.0,0.31074919320376404
2025-04-10,82575.64,37420617.70238005,121507793131898.0,869786662.851059,7.25,1.3503154861111113,559681.0,2239.3333333333335,322464.0,0.4523521704691112
2025-04-11,79587.79,39052696.81422857,121507793131898.0,893947403.4858105,7.275,1.4232085135135133,574941.0,2736.689189189189,405030.0,0.37400933313838064
2025-04-12,83423.93,38212138.6791121,121507793131898.0,869786662.851059,8.308333333333334,1.4251067361111105,504593.0,2843.8263888888887,409511.0,1.1942157791326486
2025-04-13,85283.27,47355383.40737958,121507793131897.72,1038911847.2943201,6.483333333333333,1.3317095174418605,462177.0,2646.156976744186,455139.0,1.6483378684671763
2025-04-14,83709.73,39919630.5512658,121507793131897.98,899987588.6444983,7.841666666666667,1.4915851073825501,531419.0,2964.3489932885905,441688.0,0.544760660630875
2025-04-15,84553.18,39338862.03654765,121507793131898.0,869786662.851059,7.9625,1.509216645833333,547445.0,3075.6875,442899.0,0.6135875165083695
2025-04-16,83631.52,39308538.08485719,121507793131898.0,893947403.4858105,9.666666666666666,1.621543689189189,543869.0,3426.5472972972975,507129.0,0.4345907798308835
2025-04-17,84033.59,40902380.75468962,121507793131897.94,924148329.2792498,10.233333333333333,1.6875147777777777,545464.0,3641.705882352941,557181.0,0.523224179588193
2025-04-18,84915.2,36371220.00117252,121507793131898.0,821465181.5815556,10.329166666666666,1.6653093676470596,515292.0,3740.6838235294117,508733.0,0.9395932453878115
2025-04-19,84466.72,37461821.80553237,122638153785919.48,847396221.1293446,9.466666666666667,1.6493560287769784,471006.0,3921.410071942446,545076.0,1.4922053240119504
2025-04-20,85090.63,32997150.701480925,123234387977051.38,753499802.4397362,11.733333333333333,1.6637433658536578,423502.0,3810.869918699187,468737.0,1.477949154468884
2025-04-21,85172.64,34869989.28334006,123234387977051.39,771877846.401681,10.641666666666666,1.6515207380952381,493498.0,3531.6349206349205,444986.0,0.43800749698874153
2025-04-22,87522.75,43977633.27289226,123234387977051.52,949532271.367147,9.0,1.7016848,569473.0,3343.658064516129,518267.0,0.3520511570767626
2025-04-23,93472.65,34345867.712945186,123234387977051.33,698365670.5539016,12.774999999999999,1.5722158771929824,546333.0,3668.4473684210525,418203.0,0.21201118606867564
2025-04-24,93708.71,41813843.909226455,123234387977051.47,863768066.2114046,9.366666666666667,1.6355802695035464,569545.0,3296.021276595745,464739.0,0.2979212129920915
2025-04-25,93970.77,43579177.177242085,123234387977051.47,882146110.1733494,8.008333333333333,1.7315263819444444,595179.0,2725.3541666666665,392451.0,0.2514292802494491
2025-04-26,94724.46,39716472.20651905,123234387977051.42,814759948.9795519,8.866666666666667,1.8938662781954885,486530.0,2416.218045112782,321357.0,0.871761395015702
2025-04-27,94660.46,40230728.76315034,123234387977051.44,827011978.2875152,9.625,1.603343444444444,449536.0,3272.7925925925924,441827.0,1.0346362236091724
2025-04-28,93782.18,42213546.56184839,123234387977051.47,863768066.2114046,8.183333333333334,1.6737808226950353,513795.0,2906.1347517730496,409765.0,0.3659728379131905
2025-04-29,94998.2,43904118.875818565,123234387977051.48,894398139.4813126,10.024999999999999,1.6012471027397268,526876.0,3203.595890410959,467725.0,0.3461912389131634
2025-04-30,94274.98,39639336.21697385,123234387977051.42,808633934.3255703,9.883333333333333,1.581549507575757,558028.0,2657.037878787879,350729.0,0.4710023217625609
2025-05-01,94206.41,40939035.12337938,123234387977051.44,827011978.2875152,7.083333333333333,1.6676638592592596,555979.0,2453.3259259259257,331199.0,0.4682727862628135
2025-05-02,96507.26,49317846.31045347,123234387977051.52,974036329.9830736,6.983333333333333,1.6573263081761007,613025.0,2385.3333333333335,379268.0,0.4758012817349014
2025-05-03,96927.01,50395338.062251836,122656845148755.53,999957994.4593519,6.324999999999999,1.6710641097560985,515130.0,2376.3231707317073,389717.0,0.8718363952333423
2025-05-04,95895.74,43157958.3121203,119116256505723.45,823060870.7158544,7.7,1.8913832446043173,446087.0,2503.431654676259,347977.0,1.6051071900027984
2025-05-05,94312.45,52286092.94880676,119116256505723.56,1036227714.9300332,6.666666666666667,1.4848936514285707,531867.0,2298.64,402262.0,0.42453209542960246
2025-05-06,94727.8,41318522.62404085,119116256505723.45,817139569.4876828,7.795833333333333,1.6543183550724647,526919.0,2407.376811594203,332218.0,0.42630329759874386
2025-05-07,96818.39,46395931.94800696,119116256505723.5,894116485.453914,7.6,1.6128247549668875,559340.0,2271.5960264900664,343011.0,0.5230369193757984
2025-05-08,97042.54,50308941.74009139,119116256505723.52,941486895.2792871,6.733333333333333,1.6702169056603768,592201.0,2351.0251572327043,373813.0,0.4859393108413823
2025-05-09,103223.26,47753844.10631721,119116256505723.45,828982171.944026,7.491666666666667,1.538478228571429,603053.0,2389.592857142857,334543.0,0.3979171276817812
2025-05-10,102982.07,48896451.99410062,119116256505723.5,888195184.2257423,7.083333333333333,1.9174952266666658,503410.0,2207.16,331074.0,1.342736588256228
2025-05-11,104766.27,49492536.75833079,119116256505723.48,882273882.9975705,6.416666666666667,1.5390386979865778,467125.0,1890.979865771812,281756.0,1.2365570877134475
2025-05-12,104130.99,50187139.68053346,119116256505723.47,858588678.0848842,8.383333333333333,1.6455296482758621,532368.0,2608.862068965517,378285.0,0.47300960529619446
2025-05-13,102827.18,42585530.2522898,119116256505723.42,769769159.6623099,8.475000000000001,1.5784312230769235,534997.0,2275.269230769231,295785.0,0.35078719959502486
2025-05-14,104154.71,48033095.5708874,119116256505723.47,852667376.8567126,7.008333333333333,1.7275102152777775,535430.0,2269.5694444444443,326818.0,0.5228877203137845
2025-05-15,103552.22,48115854.702472426,119116256505723.48,864509979.3130558,8.533333333333335,1.6858888972602746,540779.0,2562.6917808219177,374153.0,0.36149204407677504
2025-05-16,103757.39,46100892.54743447,119116256505723.44,805296967.0313396,8.670833333333334,1.6120485000000007,539053.0,2674.8970588235293,363786.0,0.49782951405800224
2025-05-17,103499.95,46842170.668077596,120040690785396.2,853317480.0820746,6.033333333333333,1.4959012657342654,474173.0,2040.5384615384614,291797.0,1.5553834178957557
2025-05-18,103158.51,53324564.265465595,121658450774824.47,979723251.2998109,8.425,1.5649339629629633,432229.0,3884.6543209876545,629314.0,1.2467100117365004
2025-05-19,106424.76,46633142.760079965,121658450774824.53,852722089.09428,11.5,1.5391844822695036,499650.0,4155.198581560284,585883.0,0.4213968295100125
2025-05-20,105622.1,50269349.19490288,121658450774824.52,895055809.829457,10.125,1.539952425675676,536030.0,3849.7905405405404,569769.0,0.46284199083084016
2025-05-21,106805.83,49846442.67697942,121658450774824.53,870865112.2664988,9.008333333333333,1.7006174027777776,567751.0,2931.8819444444443,422191.0,0.33736591115385367
2025-05-22,109668.26,52851545.1129847,121658450774824.5,907151158.610936,8.366666666666667,1.6638796266666678,612816.0,3118.6866666666665,467803.0,0.32943258746896525
2025-05-23,111722.19,54588322.40563351,121658450774824.48,937389530.5646338,8.066666666666666,1.8816288580645164,571289.0,2868.548387096774,444625.0,0.3542595100726541
2025-05-24,107303.71,48275499.67356639,121658450774824.53,852722089.09428,8.1,1.917446106382979,500617.0,2804.3971631205673,395420.0,0.8864142435423408
2025-05-25,107809.79,55807931.7439643,121658450774824.5,913198833.0016756,6.966666666666667,1.4524477152317878,442797.0,2359.9668874172185,356355.0,1.6969105025935831
2025-05-26,109029.24,52915104.91574241,121658450774824.5,925294181.7831548,6.85,1.464100849673203,516548.0,2341.764705882353,358290.0,0.5741542090981989
2025-05-27,109481.32,49485358.525541104,121658450774824.53,852722089.09428,7.4,1.3929357943262408,508812.0,2999.886524822695,422984.0,0.40391637186701207
2025-05-28,108987.67,56299149.74145468,121658450774824.47,991818600.0812899,7.783333333333333,1.576744341463415,546095.0,3299.7134146341464,541153.0,0.5343968066594662
2025-05-29,107808.38,53953669.204095624,121658450774824.48,961580228.1275918,6.1,1.4227337987421385,542154.0,2407.9182389937105,382859.0,0.5217241746765693
2025-05-30,105588.16,51603272.39586039,121658450774824.48,937389530.5646338,6.475,1.4189764967741936,594597.0,2556.335483870968,396232.0,0.42866145608129264
2025-05-31,104027.67,52781971.99353161,126982285146988.45,1016284104.8877773,5.4,1.065115192546584,506671.0,1859.5776397515529,299392.0,1.6394389668520641
2025-06-01,104655.37,43808675.73054219,126982285146988.55,839539043.1681639,8.116666666666667,1.2727644962406015,452800.0,1925.3533834586467,256072.0,1.6189955244904437
2025-06-02,105701.48,44023056.63066118,126982285146988.55,839539043.1681639,8.633333333333333,1.4465421578947368,516152.0,2605.1729323308273,346488.0,0.34756598599513194
2025-06-03,105906.96,48097470.03912732,126982285146988.5,908974603.1294405,8.041666666666668,1.8001074236111114,560813.0,2492.3263888888887,358895.0,0.4204585576286975
2025-06-04,105434.47,41910547.6862086,126982285146988.58,795352777.73826,8.7,1.6676330793650795,545490.0,2674.8968253968255,337037.0,0.30710476082133914
2025-06-05,104743.97,44003996.223430805,126982285146988.53,845851366.801007,8.258333333333333,1.3599081119402985,562558.0,2391.8582089552237,320509.0,0.41707837308784396
2025-06-06,101565.91,43897190.94928961,126982285146988.53,845851366.801007,7.608333333333333,1.5769285895522394,543873.0,2228.679104477612,298643.0,0.38319544198198324
2025-06-07,104381.86,47398989.35463319,126982285146988.5,902662279.4965969,7.2,1.1750631118881123,473987.0,2032.993006993007,290718.0,1.2887794517434545
2025-06-08,105633.02,50908063.18071988,126982285146988.47,965785515.8250304,5.391666666666667,1.3304664183006538,436494.0,2009.8366013071895,307505.0,2.1530700604354176
2025-06-09,105770.98,47302374.792630896,126982285146988.52,883725308.5980667,7.933333333333334,1.3634722714285716,506842.0,2580.535714285714,361275.0,0.5104959877384624
2025-06-10,110300.41,58400130.58904057,126982285146988.42,1066782693.9505239,6.433333333333334,1.427166207100591,558332.0,2537.2603550295858,428797.0,0.521614826798985
2025-06-11,110279.28,48716612.982634395,126982285146988.52,890037632.2309102,7.083333333333333,1.5753783971631203,519320.0,2462.8581560283687,347263.0,0.5585082925808859
2025-06-12,108688.52,50245393.68482558,126982285146988.48,934223897.6608136,9.016666666666666,1.4945084324324327,549165.0,2874.412162162162,425413.0,0.7879939538780514
2025-06-13,105755.21,48859546.300097495,126982285146988.5,915286926.7622839,8.066666666666666,1.4265965517241375,567837.0,2424.1310344827584,351499.0,0.4242925198969219
2025-06-14,106121.85,50643856.22323849,126456802831653.22,949216466.5546213,5.666666666666667,1.1009524701986757,474984.0,1813.5761589403974,273850.0,1.30345091979236
2025-06-15,105466.67,45795101.48493961,126411437451912.0,854616743.0404905,7.116666666666667,1.143612360294118,439669.0,2073.044117647059,281934.0,1.4511068315477405
2025-06-16,105558.7,49380099.58294062,126411437451912.0,917456209.4405266,6.85,1.2807492602739727,527740.0,2473.2328767123286,361092.0,0.4143459308085124
2025-06-17,106798.31,39628952.11119688,126411437451912.0,741505703.5204258,10.704166666666666,1.513460457627119,518441.0,3004.5423728813557,354536.0,0.4203769029248304
2025-06-18,104606.29,47261638.10736218,126411437451912.0,879752529.6005048,11.441666666666666,1.5107156071428576,526045.0,3152.2642857142855,441317.0,0.46099810642825007
2025-06-19,104910.93,42106155.08953161,126411437451912.0,798061223.2804582,9.533333333333333,1.5800727795275595,501017.0,2427.8110236220473,308332.0,0.8011872291419084
2025-06-20,104680.34,50034488.67835489,126411437451912.0,948875942.6405447,7.983333333333333,1.4394211456953645,543938.0,2340.7880794701987,353459.0,0.5770227182159338
2025-06-21,103302.68,46573282.15737069,126411437451912.0,886036476.2405084,7.55,1.3109816028368797,455627.0,2195.8368794326243,309613.0,1.4233172973537969
2025-06-22,102141.77,34173347.374878295,126411437451912.0,672382290.480386,9.266666666666667,1.4165525140186914,434126.0,2480.570093457944,265421.0,0.6551853905246685
2025-06-23,100997.71,34611323.91322129,126411437451912.0,672382290.480386,9.983333333333333,1.4573127757009348,477910.0,2716.6168224299067,290678.0,0.3589775324732956
2025-06-24,105380.3,39244053.8123115,126411437451912.0,735221756.880422,9.208333333333334,1.4779475299145297,498971.0,2385.675213675214,279124.0,
2025-06-25,106118.74,48334581.60969528,126411437451912.0,898604369.5205159,8.6,1.5909058741258748,516000.0,2712.72027972028,387919.0,0.4070443328890762
2025-06-26,107386.04,53545026.820175804,126411437451912.0,986579622.4805663,8.716666666666667,1.5343019426751594,540682.0,3212.3630573248406,504341.0,0.45400425616642354
2025-06-27,106978.63,38960959.605642885,126411437451912.0,722653863.6004148,10.683333333333334,1.5837053130434784,524379.0,2916.817391304348,335434.0,0.3023111199747908
2025-06-28,107110.33,49716381.355829924,126411437451912.0,911172262.800523,8.7,1.7144309241379314,457275.0,2682.365517241379,388943.0,1.4901588685832894
2025-06-29,107334.13,57849729.577137694,118468742710105.28,995260121.1336331,5.166666666666667,1.3041026331360948,442209.0,2252.1183431952663,380608.0,1.6584631464826802
2025-06-30,108385.58,49333586.62119861,116958512019762.0,843035679.3574839,6.85,1.3772262551724137,521131.0,2339.7793103448275,339268.0,0.34898485553866104
2025-07-01,107130.31,45807660.2879142,116958512019762.0,779081248.5096745,7.875,1.4705840149253733,542508.0,2429.9477611940297,325613.0,0.6086690545766352
2025-07-02,105705.84,52803407.75673417,116958512019762.0,889547992.701345,6.766666666666667,1.3721758169934641,572880.0,2393.1176470588234,366147.0,0.5371694775725052
2025-07-03,108846.62,52184667.003364585,116958512019762.0,877919914.3653797,6.35,1.4948868476821198,571346.0,2391.0,361041.0,0.46752973238582474
2025-07-04,109636.88,54347747.508406095,116958512019761.97,924432227.709241,6.2,1.2749897798742136,527167.0,2307.377358490566,366873.0,0.32743405492690275
2025-07-05,108026.4,53453223.3439726,116958512019761.98,912804149.3732755,7.291666666666667,1.3059606496815293,426226.0,2722.6496815286623,427456.0,1.8968148319543883
2025-07-06,108243.13,54687593.79042116,116958512019761.95,930246266.8772235,11.0375,1.5143049562499993,436195.0,3165.00625,506401.0,1.91457302842678
2025-07-07,109223.78,52453309.478894114,116958512019762.0,877919914.3653797,6.416666666666667,1.2630317350993379,493343.0,2386.456953642384,360355.0,0.5374986522408713
2025-07-08,108300.56,49375267.19171441,116958512019762.0,825593561.8535358,8.05,1.4735598521126756,521277.0,2498.260563380282,354753.0,0.6025859616210218
2025-07-09,108936.26,56605834.9159897,116958512019761.9,953502423.549154,6.75,1.4577289695121955,542076.0,2711.743902439024,444726.0,0.732006545085772
2025-07-10,111305.27,60482809.52680318,116958512019761.83,994200697.7250328,7.083333333333333,1.4485132923976607,605456.0,2611.5497076023394,446575.0,0.521696917110279
2025-07-11,115993.81,55661378.165088564,116958512019762.0,872105875.197397,7.666666666666667,1.5242565666666668,626638.0,2725.0533333333333,408758.0,0.3098050900756738
2025-07-12,117562.14,56609152.581327505,123958694872574.84,918141001.6128464,7.333333333333333,1.484081067114094,501978.0,2656.0,395744.0,0.8012284610310069
2025-07-13,117446.02,53264048.43253949,126271255279307.47,859946006.057642,9.333333333333334,1.4544767299270074,466718.0,2917.963503649635,399761.0,1.1695530199689905
